B [Gauss],X  [Volt],Y  [Volt], time [ms]
3.58E+03,1.28E-01,-1.42E-04,5800
3.58E+03,1.27E-01,-1.47E-04,5810
3.58E+03,1.26E-01,-1.49E-04,5820
3.58E+03,1.25E-01,-1.53E-04,5830
3.58E+03,1.24E-01,-1.56E-04,5840
3.58E+03,1.22E-01,-1.60E-04,5850
3.58E+03,1.21E-01,-1.66E-04,5860
3.58E+03,1.20E-01,-1.70E-04,5870
3.58E+03,1.18E-01,-1.74E-04,5880
3.58E+03,1.17E-01,-1.77E-04,5890
3.58E+03,1.16E-01,-1.79E-04,5900
3.58E+03,1.14E-01,-1.81E-04,5910
3.58E+03,1.13E-01,-1.82E-04,5920
3.58E+03,1.12E-01,-1.82E-04,5930
3.58E+03,1.10E-01,-1.82E-04,5940
3.58E+03,1.09E-01,-1.80E-04,5950
3.58E+03,1.07E-01,-1.77E-04,5960
3.58E+03,1.05E-01,-1.75E-04,5970
3.58E+03,1.03E-01,-1.73E-04,5980
3.58E+03,1.02E-01,-1.69E-04,5990
3.58E+03,1.01E-01,-1.67E-04,6000
3.58E+03,9.90E-02,-1.64E-04,6010
3.58E+03,9.74E-02,-1.61E-04,6020
3.58E+03,9.57E-02,-1.59E-04,6030
3.58E+03,9.40E-02,-1.59E-04,6040
3.58E+03,9.23E-02,-1.60E-04,6050
3.58E+03,9.06E-02,-1.64E-04,6060
3.58E+03,8.88E-02,-1.69E-04,6070
3.58E+03,8.70E-02,-1.75E-04,6080
3.58E+03,8.52E-02,-1.84E-04,6090
3.58E+03,8.35E-02,-1.93E-04,6100
3.58E+03,8.21E-02,-2.00E-04,6110
3.58E+03,8.03E-02,-2.10E-04,6120
3.58E+03,7.80E-02,-2.21E-04,6130
3.58E+03,7.61E-02,-2.30E-04,6140
3.58E+03,7.47E-02,-2.36E-04,6150
3.58E+03,7.29E-02,-2.41E-04,6160
3.58E+03,7.10E-02,-2.46E-04,6170
3.58E+03,6.91E-02,-2.49E-04,6180
3.58E+03,6.66E-02,-2.50E-04,6190
3.58E+03,6.49E-02,-2.49E-04,6200
3.58E+03,6.34E-02,-2.46E-04,6210
3.58E+03,6.15E-02,-2.42E-04,6220
3.58E+03,5.95E-02,-2.37E-04,6230
3.58E+03,5.76E-02,-2.29E-04,6240
3.58E+03,5.56E-02,-2.19E-04,6250
3.58E+03,5.37E-02,-2.09E-04,6260
3.58E+03,5.18E-02,-1.99E-04,6270
3.58E+03,4.99E-02,-1.90E-04,6280
3.58E+03,4.75E-02,-1.79E-04,6290
3.58E+03,4.55E-02,-1.71E-04,6300
3.58E+03,4.40E-02,-1.64E-04,6310
3.58E+03,4.20E-02,-1.57E-04,6320
3.58E+03,3.96E-02,-1.50E-04,6330
3.58E+03,3.76E-02,-1.44E-04,6340
3.58E+03,3.62E-02,-1.41E-04,6350
3.58E+03,3.41E-02,-1.37E-04,6360
3.58E+03,3.21E-02,-1.34E-04,6370
3.58E+03,3.02E-02,-1.32E-04,6380
3.58E+03,2.77E-02,-1.30E-04,6390
3.58E+03,2.58E-02,-1.30E-04,6400
3.58E+03,2.42E-02,-1.31E-04,6410
3.58E+03,2.24E-02,-1.32E-04,6420
3.58E+03,2.04E-02,-1.34E-04,6430
3.58E+03,1.84E-02,-1.35E-04,6440
3.58E+03,1.64E-02,-1.39E-04,6450
3.58E+03,1.45E-02,-1.43E-04,6460
3.58E+03,1.25E-02,-1.47E-04,6470
3.58E+03,1.06E-02,-1.52E-04,6480
3.58E+03,8.17E-03,-1.57E-04,6490
3.58E+03,6.28E-03,-1.62E-04,6500
3.58E+03,4.86E-03,-1.64E-04,6510
3.58E+03,2.88E-03,-1.67E-04,6520
3.58E+03,9.00E-04,-1.70E-04,6530
3.58E+03,-9.77E-04,-1.71E-04,6540
3.58E+03,-2.85E-03,-1.74E-04,6550
3.58E+03,-4.82E-03,-1.75E-04,6560
3.58E+03,-6.70E-03,-1.75E-04,6570
3.58E+03,-8.67E-03,-1.76E-04,6580
3.58E+03,-1.05E-02,-1.77E-04,6590
3.58E+03,-1.24E-02,-1.77E-04,6600
3.58E+03,-1.48E-02,-1.77E-04,6610
3.58E+03,-1.68E-02,-1.77E-04,6620
3.58E+03,-1.82E-02,-1.76E-04,6630
3.58E+03,-1.97E-02,-1.75E-04,6640
3.58E+03,-2.16E-02,-1.74E-04,6650
3.58E+03,-2.35E-02,-1.72E-04,6660
3.58E+03,-2.53E-02,-1.70E-04,6670
3.58E+03,-2.77E-02,-1.67E-04,6680
3.58E+03,-2.96E-02,-1.65E-04,6690
3.58E+03,-3.15E-02,-1.63E-04,6700
3.58E+03,-3.33E-02,-1.62E-04,6710
3.58E+03,-3.52E-02,-1.60E-04,6720
3.58E+03,-3.71E-02,-1.60E-04,6730
3.58E+03,-3.89E-02,-1.60E-04,6740
3.58E+03,-4.08E-02,-1.61E-04,6750
3.58E+03,-4.22E-02,-1.62E-04,6760
3.58E+03,-4.41E-02,-1.64E-04,6770
3.58E+03,-4.60E-02,-1.67E-04,6780
3.58E+03,-4.79E-02,-1.71E-04,6790
3.58E+03,-4.97E-02,-1.74E-04,6800
3.58E+03,-5.16E-02,-1.76E-04,6810
3.58E+03,-5.34E-02,-1.80E-04,6820
3.58E+03,-5.53E-02,-1.83E-04,6830
3.58E+03,-5.70E-02,-1.87E-04,6840
3.58E+03,-5.89E-02,-1.92E-04,6850
3.58E+03,-6.07E-02,-1.96E-04,6860
3.58E+03,-6.25E-02,-2.00E-04,6870
3.58E+03,-6.43E-02,-2.04E-04,6880
3.58E+03,-6.60E-02,-2.07E-04,6890
3.58E+03,-6.83E-02,-2.11E-04,6900
3.58E+03,-7.01E-02,-2.14E-04,6910
3.58E+03,-7.14E-02,-2.16E-04,6920
3.58E+03,-7.32E-02,-2.17E-04,6930
3.58E+03,-7.53E-02,-2.20E-04,6940
3.58E+03,-7.71E-02,-2.22E-04,6950
3.58E+03,-7.83E-02,-2.23E-04,6960
3.58E+03,-8.01E-02,-2.23E-04,6970
3.58E+03,-8.22E-02,-2.21E-04,6980
3.58E+03,-8.39E-02,-2.18E-04,6990
3.58E+03,-8.51E-02,-2.16E-04,7000
3.58E+03,-8.68E-02,-2.11E-04,7010
3.58E+03,-8.89E-02,-2.02E-04,7020
3.58E+03,-9.05E-02,-1.94E-04,7030
3.58E+03,-9.18E-02,-1.84E-04,7040
3.58E+03,-9.34E-02,-1.72E-04,7050
3.58E+03,-9.54E-02,-1.54E-04,7060
3.58E+03,-9.70E-02,-1.38E-04,7070
3.58E+03,-9.82E-02,-1.25E-04,7080
3.58E+03,-9.98E-02,-1.07E-04,7090
3.58E+03,-1.01E-01,-8.77E-05,7100
3.58E+03,-1.03E-01,-6.87E-05,7110
3.58E+03,-1.04E-01,-4.86E-05,7120
3.58E+03,-1.06E-01,-2.77E-05,7130
3.58E+03,-1.08E-01,9.54E-07,7140
3.58E+03,-1.09E-01,2.38E-05,7150
3.58E+03,-1.10E-01,4.29E-05,7160
3.58E+03,-1.12E-01,6.77E-05,7170
3.58E+03,-1.13E-01,9.16E-05,7180
3.58E+03,-1.15E-01,1.15E-04,7190
3.58E+03,-1.16E-01,1.40E-04,7200
3.58E+03,-1.17E-01,1.63E-04,7210
3.58E+03,-1.19E-01,1.88E-04,7220
3.58E+03,-1.20E-01,2.04E-04,7230
3.58E+03,-1.21E-01,2.25E-04,7240
3.58E+03,-1.23E-01,2.51E-04,7250
3.58E+03,-1.24E-01,2.69E-04,7260
3.58E+03,-1.25E-01,2.85E-04,7270
3.58E+03,-1.26E-01,3.00E-04,7280
3.58E+03,-1.28E-01,3.14E-04,7290
3.58E+03,-1.29E-01,3.27E-04,7300
3.58E+03,-1.30E-01,3.39E-04,7310
3.58E+03,-1.31E-01,3.49E-04,7320
3.58E+03,-1.32E-01,3.57E-04,7330
3.58E+03,-1.33E-01,3.63E-04,7340
3.58E+03,-1.34E-01,3.68E-04,7350
3.58E+03,-1.35E-01,3.74E-04,7360
3.58E+03,-1.36E-01,3.81E-04,7370
3.58E+03,-1.37E-01,3.88E-04,7380
3.58E+03,-1.38E-01,3.95E-04,7390
3.58E+03,-1.39E-01,4.02E-04,7400
3.58E+03,-1.39E-01,4.11E-04,7410
3.58E+03,-1.40E-01,4.22E-04,7420
3.58E+03,-1.41E-01,4.36E-04,7430
3.58E+03,-1.41E-01,4.48E-04,7440
3.58E+03,-1.42E-01,4.63E-04,7450
3.58E+03,-1.43E-01,4.76E-04,7460
3.58E+03,-1.43E-01,4.89E-04,7470
3.58E+03,-1.44E-01,5.09E-04,7480
3.58E+03,-1.45E-01,5.33E-04,7490
3.58E+03,-1.46E-01,5.51E-04,7500
3.58E+03,-1.46E-01,5.65E-04,7510
3.58E+03,-1.47E-01,5.80E-04,7520
3.58E+03,-1.47E-01,5.98E-04,7530
3.58E+03,-1.48E-01,6.11E-04,7540
3.58E+03,-1.48E-01,6.21E-04,7550
3.58E+03,-1.49E-01,6.31E-04,7560
3.58E+03,-1.49E-01,6.44E-04,7570
3.58E+03,-1.50E-01,6.53E-04,7580
3.58E+03,-1.50E-01,6.62E-04,7590
3.58E+03,-1.50E-01,6.69E-04,7600
3.58E+03,-1.50E-01,6.73E-04,7610
3.58E+03,-1.51E-01,6.78E-04,7620
3.58E+03,-1.51E-01,6.82E-04,7630
3.58E+03,-1.51E-01,6.85E-04,7640
3.58E+03,-1.51E-01,6.88E-04,7650
3.58E+03,-1.52E-01,6.90E-04,7660
3.58E+03,-1.52E-01,6.92E-04,7670
3.58E+03,-1.52E-01,6.95E-04,7680
3.58E+03,-1.52E-01,7.01E-04,7690
3.58E+03,-1.52E-01,7.08E-04,7700
3.58E+03,-1.52E-01,7.14E-04,7710
3.58E+03,-1.52E-01,7.26E-04,7720
3.58E+03,-1.51E-01,7.40E-04,7730
3.58E+03,-1.51E-01,7.57E-04,7740
3.58E+03,-1.51E-01,7.77E-04,7750
3.58E+03,-1.51E-01,8.01E-04,7760
3.58E+03,-1.51E-01,8.28E-04,7770
3.58E+03,-1.50E-01,8.56E-04,7780
3.58E+03,-1.50E-01,8.96E-04,7790
3.58E+03,-1.50E-01,9.29E-04,7800
3.58E+03,-1.49E-01,9.52E-04,7810
3.58E+03,-1.49E-01,9.87E-04,7820
3.58E+03,-1.48E-01,1.02E-03,7830
3.58E+03,-1.48E-01,1.05E-03,7840
3.58E+03,-1.47E-01,1.08E-03,7850
3.58E+03,-1.47E-01,1.11E-03,7860
3.58E+03,-1.46E-01,1.13E-03,7870
3.58E+03,-1.46E-01,1.15E-03,7880
3.58E+03,-1.45E-01,1.17E-03,7890
3.58E+03,-1.45E-01,1.19E-03,7900
3.58E+03,-1.44E-01,1.22E-03,7910
3.58E+03,-1.43E-01,1.24E-03,7920
3.58E+03,-1.42E-01,1.26E-03,7930
3.58E+03,-1.42E-01,1.28E-03,7940
3.58E+03,-1.41E-01,1.30E-03,7950
3.58E+03,-1.40E-01,1.31E-03,7960
3.58E+03,-1.39E-01,1.32E-03,7970
3.58E+03,-1.38E-01,1.33E-03,7980
3.58E+03,-1.37E-01,1.34E-03,7990
3.58E+03,-1.36E-01,1.34E-03,8000
3.58E+03,-1.35E-01,1.34E-03,8010
3.58E+03,-1.34E-01,1.34E-03,8020
3.58E+03,-1.33E-01,1.34E-03,8030
3.58E+03,-1.32E-01,1.34E-03,8040
3.58E+03,-1.31E-01,1.33E-03,8050
3.58E+03,-1.30E-01,1.32E-03,8060
3.58E+03,-1.29E-01,1.32E-03,8070
3.58E+03,-1.27E-01,1.31E-03,8080
3.58E+03,-1.26E-01,1.30E-03,8090
3.58E+03,-1.25E-01,1.29E-03,8100
3.58E+03,-1.23E-01,1.28E-03,8110
3.58E+03,-1.22E-01,1.27E-03,8120
3.58E+03,-1.21E-01,1.27E-03,8130
3.58E+03,-1.20E-01,1.26E-03,8140
3.58E+03,-1.18E-01,1.25E-03,8150
3.58E+03,-1.17E-01,1.24E-03,8160
3.58E+03,-1.15E-01,1.24E-03,8170
3.58E+03,-1.14E-01,1.23E-03,8180
3.58E+03,-1.13E-01,1.23E-03,8190
3.58E+03,-1.11E-01,1.22E-03,8200
3.58E+03,-1.10E-01,1.22E-03,8210
3.58E+03,-1.08E-01,1.21E-03,8220
3.58E+03,-1.07E-01,1.21E-03,8230
3.58E+03,-1.06E-01,1.21E-03,8240
3.58E+03,-1.05E-01,1.20E-03,8250
3.58E+03,-1.03E-01,1.20E-03,8260
3.58E+03,-1.01E-01,1.19E-03,8270
3.58E+03,-9.99E-02,1.19E-03,8280
3.58E+03,-9.89E-02,1.18E-03,8290
3.58E+03,-9.75E-02,1.18E-03,8300
3.58E+03,-9.58E-02,1.17E-03,8310
3.58E+03,-9.43E-02,1.16E-03,8320
3.58E+03,-9.33E-02,1.15E-03,8330
3.58E+03,-9.19E-02,1.14E-03,8340
3.58E+03,-9.03E-02,1.13E-03,8350
3.58E+03,-8.89E-02,1.12E-03,8360
3.58E+03,-8.79E-02,1.11E-03,8370
3.58E+03,-8.66E-02,1.10E-03,8380
3.58E+03,-8.49E-02,1.09E-03,8390
3.58E+03,-8.36E-02,1.08E-03,8400
3.58E+03,-8.26E-02,1.07E-03,8410
3.58E+03,-8.13E-02,1.06E-03,8420
3.58E+03,-8.00E-02,1.05E-03,8430
3.58E+03,-7.87E-02,1.05E-03,8440
3.58E+03,-7.75E-02,1.04E-03,8450
3.58E+03,-7.62E-02,1.04E-03,8460
3.58E+03,-7.47E-02,1.03E-03,8470
3.58E+03,-7.35E-02,1.03E-03,8480
3.58E+03,-7.26E-02,1.03E-03,8490
3.58E+03,-7.14E-02,1.03E-03,8500
3.58E+03,-6.99E-02,1.03E-03,8510
3.58E+03,-6.87E-02,1.02E-03,8520
3.58E+03,-6.76E-02,1.02E-03,8530
3.58E+03,-6.65E-02,1.01E-03,8540
3.58E+03,-6.57E-02,1.01E-03,8550
3.58E+03,-6.45E-02,1.01E-03,8560
3.58E+03,-6.35E-02,1.00E-03,8570
3.58E+03,-6.24E-02,9.96E-04,8580
3.58E+03,-6.13E-02,9.89E-04,8590
3.58E+03,-6.03E-02,9.80E-04,8600
3.58E+03,-5.90E-02,9.70E-04,8610
3.58E+03,-5.81E-02,9.59E-04,8620
3.58E+03,-5.73E-02,9.50E-04,8630
3.58E+03,-5.63E-02,9.38E-04,8640
3.58E+03,-5.54E-02,9.25E-04,8650
3.58E+03,-5.45E-02,9.11E-04,8660
3.58E+03,-5.36E-02,8.96E-04,8670
3.58E+03,-5.29E-02,8.85E-04,8680
3.58E+03,-5.21E-02,8.72E-04,8690
3.58E+03,-5.11E-02,8.54E-04,8700
3.58E+03,-5.03E-02,8.39E-04,8710
3.58E+03,-4.97E-02,8.28E-04,8720
3.58E+03,-4.89E-02,8.13E-04,8730
3.58E+03,-4.80E-02,7.93E-04,8740
3.58E+03,-4.72E-02,7.76E-04,8750
3.58E+03,-4.67E-02,7.63E-04,8760
3.58E+03,-4.60E-02,7.44E-04,8770
3.58E+03,-4.53E-02,7.26E-04,8780
3.58E+03,-4.47E-02,7.07E-04,8790
3.58E+03,-4.39E-02,6.84E-04,8800
3.58E+03,-4.34E-02,6.67E-04,8810
3.58E+03,-4.29E-02,6.54E-04,8820
3.58E+03,-4.23E-02,6.40E-04,8830
3.58E+03,-4.18E-02,6.27E-04,8840
3.58E+03,-4.12E-02,6.16E-04,8850
3.58E+03,-4.07E-02,6.08E-04,8860
3.58E+03,-4.02E-02,6.02E-04,8870
3.58E+03,-3.97E-02,5.97E-04,8880
3.58E+03,-3.93E-02,5.93E-04,8890
3.58E+03,-3.88E-02,5.91E-04,8900
3.58E+03,-3.84E-02,5.88E-04,8910
3.58E+03,-3.79E-02,5.87E-04,8920
3.58E+03,-3.75E-02,5.85E-04,8930
3.58E+03,-3.71E-02,5.82E-04,8940
3.58E+03,-3.68E-02,5.80E-04,8950
3.58E+03,-3.64E-02,5.80E-04,8960
3.58E+03,-3.60E-02,5.80E-04,8970
3.58E+03,-3.57E-02,5.81E-04,8980
3.58E+03,-3.54E-02,5.83E-04,8990
3.58E+03,-3.50E-02,5.86E-04,9000
3.58E+03,-3.47E-02,5.87E-04,9010
3.58E+03,-3.45E-02,5.88E-04,9020
3.58E+03,-3.42E-02,5.89E-04,9030
3.58E+03,-3.39E-02,5.90E-04,9040
3.58E+03,-3.37E-02,5.91E-04,9050
3.58E+03,-3.34E-02,5.91E-04,9060
3.58E+03,-3.32E-02,5.92E-04,9070
3.58E+03,-3.29E-02,5.94E-04,9080
3.58E+03,-3.27E-02,5.95E-04,9090
3.58E+03,-3.25E-02,5.98E-04,9100
3.58E+03,-3.23E-02,6.00E-04,9110
3.58E+03,-3.22E-02,6.02E-04,9120
3.58E+03,-3.20E-02,6.04E-04,9130
3.58E+03,-3.19E-02,6.06E-04,9140
3.58E+03,-3.17E-02,6.07E-04,9150
3.58E+03,-3.16E-02,6.08E-04,9160
3.58E+03,-3.15E-02,6.08E-04,9170
3.58E+03,-3.13E-02,6.07E-04,9180
3.58E+03,-3.12E-02,6.05E-04,9190
3.58E+03,-3.11E-02,6.02E-04,9200
3.58E+03,-3.10E-02,5.96E-04,9210
3.58E+03,-3.09E-02,5.91E-04,9220
3.58E+03,-3.08E-02,5.85E-04,9230
3.58E+03,-3.08E-02,5.79E-04,9240
3.58E+03,-3.07E-02,5.73E-04,9250
3.58E+03,-3.06E-02,5.69E-04,9260
3.58E+03,-3.06E-02,5.68E-04,9270
3.58E+03,-3.06E-02,5.68E-04,9280
3.58E+03,-3.05E-02,5.70E-04,9290
3.58E+03,-3.05E-02,5.72E-04,9300
3.58E+03,-3.05E-02,5.73E-04,9310
3.58E+03,-3.05E-02,5.74E-04,9320
3.58E+03,-3.04E-02,5.73E-04,9330
3.58E+03,-3.04E-02,5.71E-04,9340
3.58E+03,-3.04E-02,5.69E-04,9350
3.58E+03,-3.04E-02,5.67E-04,9360
3.58E+03,-3.04E-02,5.66E-04,9370
3.58E+03,-3.04E-02,5.64E-04,9380
3.58E+03,-3.04E-02,5.62E-04,9390
3.58E+03,-3.05E-02,5.61E-04,9400
3.58E+03,-3.05E-02,5.60E-04,9410
3.58E+03,-3.05E-02,5.60E-04,9420
3.58E+03,-3.05E-02,5.60E-04,9430
3.58E+03,-3.05E-02,5.61E-04,9440
3.58E+03,-3.06E-02,5.61E-04,9450
3.58E+03,-3.06E-02,5.60E-04,9460
3.58E+03,-3.07E-02,5.60E-04,9470
3.58E+03,-3.07E-02,5.59E-04,9480
3.58E+03,-3.08E-02,5.58E-04,9490
3.58E+03,-3.08E-02,5.58E-04,9500
3.58E+03,-3.09E-02,5.58E-04,9510
3.58E+03,-3.10E-02,5.57E-04,9520
3.58E+03,-3.10E-02,5.57E-04,9530
3.58E+03,-3.11E-02,5.56E-04,9540
3.58E+03,-3.12E-02,5.55E-04,9550
3.58E+03,-3.13E-02,5.53E-04,9560
3.58E+03,-3.13E-02,5.51E-04,9570
3.58E+03,-3.14E-02,5.48E-04,9580
3.58E+03,-3.15E-02,5.46E-04,9590
3.58E+03,-3.16E-02,5.44E-04,9600
3.58E+03,-3.17E-02,5.42E-04,9610
3.58E+03,-3.18E-02,5.41E-04,9620
3.58E+03,-3.19E-02,5.42E-04,9630
3.58E+03,-3.20E-02,5.43E-04,9640
3.58E+03,-3.21E-02,5.46E-04,9650
3.58E+03,-3.22E-02,5.50E-04,9660
3.58E+03,-3.23E-02,5.53E-04,9670
3.58E+03,-3.24E-02,5.57E-04,9680
3.58E+03,-3.26E-02,5.61E-04,9690
3.58E+03,-3.27E-02,5.64E-04,9700
3.58E+03,-3.28E-02,5.65E-04,9710
3.58E+03,-3.29E-02,5.65E-04,9720
3.58E+03,-3.30E-02,5.64E-04,9730
3.58E+03,-3.31E-02,5.61E-04,9740
3.58E+03,-3.32E-02,5.56E-04,9750
3.58E+03,-3.33E-02,5.51E-04,9760
3.58E+03,-3.34E-02,5.45E-04,9770
3.58E+03,-3.35E-02,5.39E-04,9780
3.58E+03,-3.36E-02,5.34E-04,9790
3.58E+03,-3.37E-02,5.30E-04,9800
3.58E+03,-3.38E-02,5.27E-04,9810
3.58E+03,-3.39E-02,5.26E-04,9820
3.58E+03,-3.40E-02,5.27E-04,9830
3.58E+03,-3.41E-02,5.28E-04,9840
3.58E+03,-3.43E-02,5.29E-04,9850
3.58E+03,-3.44E-02,5.29E-04,9860
3.58E+03,-3.45E-02,5.28E-04,9870
3.58E+03,-3.46E-02,5.26E-04,9880
3.58E+03,-3.47E-02,5.25E-04,9890
3.58E+03,-3.49E-02,5.24E-04,9900
3.58E+03,-3.50E-02,5.21E-04,9910
3.58E+03,-3.51E-02,5.17E-04,9920
3.58E+03,-3.52E-02,5.13E-04,9930
3.58E+03,-3.53E-02,5.07E-04,9940
3.58E+03,-3.54E-02,5.03E-04,9950
3.58E+03,-3.55E-02,4.97E-04,9960
3.58E+03,-3.57E-02,4.89E-04,9970
3.58E+03,-3.58E-02,4.80E-04,9980
3.58E+03,-3.59E-02,4.69E-04,9990
3.58E+03,-3.61E-02,4.54E-04,10000
3.58E+03,-3.62E-02,4.41E-04,10010
3.58E+03,-3.63E-02,4.30E-04,10020
3.58E+03,-3.65E-02,4.16E-04,10030
3.58E+03,-3.66E-02,3.99E-04,10040
3.58E+03,-3.68E-02,3.82E-04,10050
3.58E+03,-3.69E-02,3.72E-04,10060
3.58E+03,-3.71E-02,3.58E-04,10070
3.58E+03,-3.72E-02,3.40E-04,10080
3.58E+03,-3.74E-02,3.27E-04,10090
3.58E+03,-3.75E-02,3.19E-04,10100
3.58E+03,-3.77E-02,3.09E-04,10110
3.58E+03,-3.79E-02,2.99E-04,10120
3.58E+03,-3.80E-02,2.93E-04,10130
3.58E+03,-3.82E-02,2.89E-04,10140
3.58E+03,-3.83E-02,2.85E-04,10150
3.58E+03,-3.85E-02,2.82E-04,10160
3.58E+03,-3.87E-02,2.80E-04,10170
3.58E+03,-3.89E-02,2.81E-04,10180
3.58E+03,-3.90E-02,2.83E-04,10190
3.58E+03,-3.92E-02,2.86E-04,10200
3.58E+03,-3.93E-02,2.92E-04,10210
3.58E+03,-3.95E-02,2.97E-04,10220
3.58E+03,-3.96E-02,3.04E-04,10230
3.58E+03,-3.98E-02,3.16E-04,10240
3.58E+03,-3.99E-02,3.28E-04,10250
3.58E+03,-4.01E-02,3.42E-04,10260
3.58E+03,-4.02E-02,3.58E-04,10270
3.58E+03,-4.04E-02,3.73E-04,10280
3.58E+03,-4.05E-02,3.89E-04,10290
3.58E+03,-4.07E-02,4.05E-04,10300
3.58E+03,-4.08E-02,4.22E-04,10310
3.58E+03,-4.10E-02,4.37E-04,10320
3.58E+03,-4.11E-02,4.52E-04,10330
3.58E+03,-4.12E-02,4.66E-04,10340
3.58E+03,-4.14E-02,4.81E-04,10350
3.58E+03,-4.15E-02,4.93E-04,10360
3.58E+03,-4.16E-02,5.06E-04,10370
3.58E+03,-4.18E-02,5.18E-04,10380
3.58E+03,-4.19E-02,5.26E-04,10390
3.58E+03,-4.20E-02,5.36E-04,10400
3.58E+03,-4.21E-02,5.45E-04,10410
3.58E+03,-4.22E-02,5.50E-04,10420
3.58E+03,-4.23E-02,5.55E-04,10430
3.58E+03,-4.24E-02,5.60E-04,10440
3.58E+03,-4.25E-02,5.62E-04,10450
3.58E+03,-4.26E-02,5.63E-04,10460
3.58E+03,-4.27E-02,5.64E-04,10470
3.58E+03,-4.27E-02,5.64E-04,10480
3.58E+03,-4.28E-02,5.63E-04,10490
3.58E+03,-4.28E-02,5.62E-04,10500
3.58E+03,-4.29E-02,5.61E-04,10510
3.58E+03,-4.29E-02,5.59E-04,10520
3.58E+03,-4.29E-02,5.56E-04,10530
3.58E+03,-4.29E-02,5.52E-04,10540
3.58E+03,-4.29E-02,5.47E-04,10550
3.58E+03,-4.29E-02,5.43E-04,10560
3.58E+03,-4.29E-02,5.38E-04,10570
3.58E+03,-4.29E-02,5.31E-04,10580
3.58E+03,-4.29E-02,5.24E-04,10590
3.58E+03,-4.29E-02,5.16E-04,10600
3.58E+03,-4.28E-02,5.08E-04,10610
3.58E+03,-4.28E-02,5.01E-04,10620
3.58E+03,-4.28E-02,4.91E-04,10630
3.58E+03,-4.27E-02,4.83E-04,10640
3.58E+03,-4.27E-02,4.76E-04,10650
3.58E+03,-4.26E-02,4.66E-04,10660
3.58E+03,-4.26E-02,4.56E-04,10670
3.58E+03,-4.25E-02,4.48E-04,10680
3.58E+03,-4.24E-02,4.38E-04,10690
3.58E+03,-4.23E-02,4.30E-04,10700
3.58E+03,-4.22E-02,4.25E-04,10710
3.58E+03,-4.21E-02,4.20E-04,10720
3.58E+03,-4.20E-02,4.15E-04,10730
3.58E+03,-4.18E-02,4.11E-04,10740
3.58E+03,-4.17E-02,4.10E-04,10750
3.58E+03,-4.16E-02,4.09E-04,10760
3.58E+03,-4.14E-02,4.09E-04,10770
3.58E+03,-4.13E-02,4.10E-04,10780
3.58E+03,-4.11E-02,4.11E-04,10790
3.58E+03,-4.10E-02,4.12E-04,10800
3.58E+03,-4.08E-02,4.15E-04,10810
3.58E+03,-4.06E-02,4.19E-04,10820
3.58E+03,-4.04E-02,4.25E-04,10830
3.58E+03,-4.02E-02,4.34E-04,10840
3.58E+03,-4.00E-02,4.44E-04,10850
3.58E+03,-3.98E-02,4.56E-04,10860
3.58E+03,-3.96E-02,4.67E-04,10870
3.58E+03,-3.94E-02,4.82E-04,10880
3.58E+03,-3.92E-02,4.96E-04,10890
3.58E+03,-3.89E-02,5.11E-04,10900
3.58E+03,-3.87E-02,5.26E-04,10910
3.58E+03,-3.85E-02,5.42E-04,10920
3.58E+03,-3.82E-02,5.56E-04,10930
3.58E+03,-3.80E-02,5.69E-04,10940
3.58E+03,-3.77E-02,5.82E-04,10950
3.58E+03,-3.75E-02,5.91E-04,10960
3.58E+03,-3.71E-02,6.00E-04,10970
3.58E+03,-3.69E-02,6.06E-04,10980
3.58E+03,-3.67E-02,6.07E-04,10990
3.58E+03,-3.64E-02,6.07E-04,11000
3.58E+03,-3.61E-02,6.05E-04,11010
3.58E+03,-3.58E-02,6.00E-04,11020
3.58E+03,-3.54E-02,5.93E-04,11030
3.58E+03,-3.52E-02,5.87E-04,11040
3.58E+03,-3.49E-02,5.82E-04,11050
3.58E+03,-3.46E-02,5.75E-04,11060
3.58E+03,-3.43E-02,5.68E-04,11070
3.58E+03,-3.40E-02,5.61E-04,11080
3.58E+03,-3.37E-02,5.53E-04,11090
3.58E+03,-3.34E-02,5.46E-04,11100
3.58E+03,-3.31E-02,5.40E-04,11110
3.58E+03,-3.27E-02,5.34E-04,11120
3.58E+03,-3.24E-02,5.29E-04,11130
3.58E+03,-3.20E-02,5.25E-04,11140
3.58E+03,-3.17E-02,5.23E-04,11150
3.58E+03,-3.14E-02,5.20E-04,11160
3.58E+03,-3.11E-02,5.18E-04,11170
3.58E+03,-3.06E-02,5.15E-04,11180
3.58E+03,-3.03E-02,5.13E-04,11190
3.58E+03,-3.00E-02,5.12E-04,11200
3.58E+03,-2.96E-02,5.10E-04,11210
3.58E+03,-2.92E-02,5.05E-04,11220
3.58E+03,-2.88E-02,5.01E-04,11230
3.58E+03,-2.85E-02,4.93E-04,11240
3.58E+03,-2.81E-02,4.84E-04,11250
3.58E+03,-2.77E-02,4.73E-04,11260
3.58E+03,-2.74E-02,4.62E-04,11270
3.58E+03,-2.70E-02,4.49E-04,11280
3.58E+03,-2.66E-02,4.36E-04,11290
3.58E+03,-2.63E-02,4.22E-04,11300
3.58E+03,-2.59E-02,4.08E-04,11310
3.58E+03,-2.55E-02,3.94E-04,11320
3.58E+03,-2.52E-02,3.81E-04,11330
3.58E+03,-2.49E-02,3.70E-04,11340
3.58E+03,-2.46E-02,3.59E-04,11350
